"","sum","sample_name","mesocosm","type","day","dispersal","temperature","infusion","variable","value","rowid"
"6748",37500,"M_D5_SW3_4_S425_L001","SW3.4","Microbial Water","4","D","C","SW","Otu0147",0,6748
"6749",33123,"M_D5_SW3_5_S426_L001","SW3.5","Microbial Water","4","N","H","SW","Otu0147",0,6749
"6750",37989,"M_D5_SW3_6_S427_L001","SW3.6","Microbial Water","4","N","H","SW","Otu0147",0,6750
"6751",44036,"M_D5_SW3_7_S428_L001","SW3.7","Microbial Water","4","D","H","SW","Otu0147",0,6751
"6752",43600,"M_D5_SW3_8_S429_L001","SW3.8","Microbial Water","4","D","H","SW","Otu0147",0,6752
"6753",25797,"M_D13_OL1_1_S216_L001","OL1.1","Microbial Water","12","N","C","OL","Otu0158",0,6753
"6754",34134,"M_D13_OL1_2_S217_L001","OL1.2","Microbial Water","12","N","C","OL","Otu0158",0,6754
"6755",15861,"M_D13_OL1_3_S218_L001","OL1.3","Microbial Water","12","D","C","OL","Otu0158",0,6755
"6756",49290,"M_D13_OL1_4_S219_L001","OL1.4","Microbial Water","12","D","C","OL","Otu0158",0,6756
"6757",44524,"M_D13_OL1_6_S221_L001","OL1.6","Microbial Water","12","N","H","OL","Otu0158",0,6757
"6758",32244,"M_D13_OL1_7_S222_L001","OL1.7","Microbial Water","12","D","H","OL","Otu0158",0,6758
"6759",32456,"M_D13_OL1_8_S223_L001","OL1.8","Microbial Water","12","D","H","OL","Otu0158",0,6759
"6760",39177,"M_D13_OL2_1_S224_L001","OL2.1","Microbial Water","12","N","C","OL","Otu0158",0,6760
"6761",31583,"M_D13_OL2_2_S225_L001","OL2.2","Microbial Water","12","N","C","OL","Otu0158",0,6761
"6762",23414,"M_D13_OL2_3_S226_L001","OL2.3","Microbial Water","12","D","C","OL","Otu0158",0,6762
"6763",36063,"M_D13_OL2_4_S227_L001","OL2.4","Microbial Water","12","D","C","OL","Otu0158",0,6763
"6764",21732,"M_D13_OL2_5_S228_L001","OL2.5","Microbial Water","12","N","H","OL","Otu0158",0,6764
"6765",29456,"M_D13_OL2_6_S229_L001","OL2.6","Microbial Water","12","N","H","OL","Otu0158",0,6765
"6766",28640,"M_D13_OL2_7_S230_L001","OL2.7","Microbial Water","12","D","H","OL","Otu0158",0,6766
"6767",30425,"M_D13_OL2_8_S231_L001","OL2.8","Microbial Water","12","D","H","OL","Otu0158",0,6767
"6768",25545,"M_D13_OL3_1_S232_L001","OL3.1","Microbial Water","12","N","C","OL","Otu0158",0,6768
"6769",32992,"M_D13_OL3_2_S233_L001","OL3.2","Microbial Water","12","N","C","OL","Otu0158",0,6769
"6770",34293,"M_D13_OL3_3_S234_L001","OL3.3","Microbial Water","12","D","C","OL","Otu0158",0,6770
"6771",33392,"M_D13_OL3_4_S235_L001","OL3.4","Microbial Water","12","D","C","OL","Otu0158",0,6771
"6772",22690,"M_D13_OL3_5_S236_L001","OL3.5","Microbial Water","12","N","H","OL","Otu0158",0,6772
"6773",40923,"M_D13_OL3_6_S237_L001","OL3.6","Microbial Water","12","N","H","OL","Otu0158",0,6773
"6774",26840,"M_D13_OL3_7_S238_L001","OL3.7","Microbial Water","12","D","H","OL","Otu0158",0,6774
"6775",19789,"M_D13_OL3_8_S239_L001","OL3.8","Microbial Water","12","D","H","OL","Otu0158",0,6775
"6776",16223,"M_D13_SG1_1_S240_L001","SG1.1","Microbial Water","12","N","C","SG","Otu0158",0,6776
"6777",13958,"M_D13_SG1_2_S241_L001","SG1.2","Microbial Water","12","N","C","SG","Otu0158",0,6777
"6778",25151,"M_D13_SG1_3_S242_L001","SG1.3","Microbial Water","12","D","C","SG","Otu0158",0,6778
"6779",17796,"M_D13_SG1_4_S243_L001","SG1.4","Microbial Water","12","D","C","SG","Otu0158",0,6779
"6780",16352,"M_D13_SG1_5_S244_L001","SG1.5","Microbial Water","12","N","H","SG","Otu0158",0,6780
"6781",29384,"M_D13_SG1_6_S245_L001","SG1.6","Microbial Water","12","N","H","SG","Otu0158",0,6781
"6782",20666,"M_D13_SG1_7_S246_L001","SG1.7","Microbial Water","12","D","H","SG","Otu0158",0,6782
"6783",27823,"M_D13_SG1_8_S247_L001","SG1.8","Microbial Water","12","D","H","SG","Otu0158",0,6783
"6784",18245,"M_D13_SG2_1_S248_L001","SG2.1","Microbial Water","12","N","C","SG","Otu0158",0,6784
"6785",22164,"M_D13_SG2_2_S249_L001","SG2.2","Microbial Water","12","N","C","SG","Otu0158",0,6785
"6786",25350,"M_D13_SG2_3_S250_L001","SG2.3","Microbial Water","12","D","C","SG","Otu0158",0,6786
"6787",18306,"M_D13_SG2_4_S251_L001","SG2.4","Microbial Water","12","D","C","SG","Otu0158",0,6787
"6788",13094,"M_D13_SG2_5_S252_L001","SG2.5","Microbial Water","12","N","H","SG","Otu0158",0,6788
"6789",11980,"M_D13_SG2_6_S253_L001","SG2.6","Microbial Water","12","N","H","SG","Otu0158",0,6789
"6790",16803,"M_D13_SG2_8_S255_L001","SG2.8","Microbial Water","12","D","H","SG","Otu0158",0,6790
"6791",17195,"M_D13_SG3_1_S256_L001","SG3.1","Microbial Water","12","N","C","SG","Otu0158",0,6791
"6792",28688,"M_D13_SG3_2_S257_L001","SG3.2","Microbial Water","12","N","C","SG","Otu0158",0,6792
"6793",22724,"M_D13_SG3_3_S258_L001","SG3.3","Microbial Water","12","D","C","SG","Otu0158",0,6793
"6794",36193,"M_D13_SG3_4_S259_L001","SG3.4","Microbial Water","12","D","C","SG","Otu0158",0,6794
"6795",21734,"M_D13_SG3_5_S260_L001","SG3.5","Microbial Water","12","N","H","SG","Otu0158",0,6795
"6796",22536,"M_D13_SG3_6_S261_L001","SG3.6","Microbial Water","12","N","H","SG","Otu0158",0,6796
"6797",17216,"M_D13_SG3_7_S262_L001","SG3.7","Microbial Water","12","D","H","SG","Otu0158",0,6797
"6798",15309,"M_D13_SG3_8_S263_L001","SG3.8","Microbial Water","12","D","H","SG","Otu0158",0,6798
"6799",18733,"M_D13_SW1_1_S264_L001","SW1.1","Microbial Water","12","N","C","SW","Otu0158",0,6799
"6800",15053,"M_D13_SW1_2_S265_L001","SW1.2","Microbial Water","12","N","C","SW","Otu0158",12,6800
"6801",25973,"M_D13_SW1_3_S266_L001","SW1.3","Microbial Water","12","D","C","SW","Otu0158",0,6801
"6802",22663,"M_D13_SW1_4_S267_L001","SW1.4","Microbial Water","12","D","C","SW","Otu0158",30,6802
"6803",38842,"M_D13_SW1_5_S268_L001","SW1.5","Microbial Water","12","N","H","SW","Otu0158",35,6803
"6804",40601,"M_D13_SW1_6_S269_L001","SW1.6","Microbial Water","12","N","H","SW","Otu0158",36,6804
"6805",21656,"M_D13_SW1_7_S270_L001","SW1.7","Microbial Water","12","D","H","SW","Otu0158",0,6805
"6806",26330,"M_D13_SW1_8_S271_L001","SW1.8","Microbial Water","12","D","H","SW","Otu0158",0,6806
"6807",30490,"M_D13_SW2_1_S461_L001","SW2.1","Microbial Water","12","N","C","SW","Otu0158",28,6807
"6808",26891,"M_D13_SW2_2_S272_L001","SW2.2","Microbial Water","12","N","C","SW","Otu0158",25,6808
"6809",26396,"M_D13_SW2_3_S273_L001","SW2.3","Microbial Water","12","D","C","SW","Otu0158",0,6809
"6810",29091,"M_D13_SW2_4_S274_L001","SW2.4","Microbial Water","12","D","C","SW","Otu0158",22,6810
"6811",17144,"M_D13_SW2_5_S275_L001","SW2.5","Microbial Water","12","N","H","SW","Otu0158",0,6811
"6812",34158,"M_D13_SW2_6_S276_L001","SW2.6","Microbial Water","12","N","H","SW","Otu0158",45,6812
"6813",24683,"M_D13_SW2_7_S277_L001","SW2.7","Microbial Water","12","D","H","SW","Otu0158",0,6813
"6814",17957,"M_D13_SW2_8_S278_L001","SW2.8","Microbial Water","12","D","H","SW","Otu0158",0,6814
"6815",25173,"M_D13_SW3_1_S279_L001","SW3.1","Microbial Water","12","N","C","SW","Otu0158",0,6815
"6816",32434,"M_D13_SW3_2_S280_L001","SW3.2","Microbial Water","12","N","C","SW","Otu0158",33,6816
"6817",23734,"M_D13_SW3_3_S281_L001","SW3.3","Microbial Water","12","D","C","SW","Otu0158",0,6817
"6818",22840,"M_D13_SW3_4_S282_L001","SW3.4","Microbial Water","12","D","C","SW","Otu0158",38,6818
"6819",34171,"M_D13_SW3_5_S283_L001","SW3.5","Microbial Water","12","N","H","SW","Otu0158",57,6819
"6820",29218,"M_D13_SW3_6_S284_L001","SW3.6","Microbial Water","12","N","H","SW","Otu0158",56,6820
"6821",29543,"M_D13_SW3_7_S285_L001","SW3.7","Microbial Water","12","D","H","SW","Otu0158",46,6821
"6822",30900,"M_D13_SW3_8_S286_L001","SW3.8","Microbial Water","12","D","H","SW","Otu0158",48,6822
"6823",21015,"M_D21_OL1_1_S287_L001","OL1.1","Microbial Water","20","N","C","OL","Otu0158",0,6823
"6824",29861,"M_D21_OL1_2_S288_L001","OL1.2","Microbial Water","20","N","C","OL","Otu0158",0,6824
"6825",33667,"M_D21_OL1_3_S289_L001","OL1.3","Microbial Water","20","D","C","OL","Otu0158",0,6825
"6826",30004,"M_D21_OL1_4_S290_L001","OL1.4","Microbial Water","20","D","C","OL","Otu0158",0,6826
"6827",29511,"M_D21_OL1_5_S291_L001","OL1.5","Microbial Water","20","N","H","OL","Otu0158",0,6827
"6828",29723,"M_D21_OL1_6_S292_L001","OL1.6","Microbial Water","20","N","H","OL","Otu0158",0,6828
"6829",30399,"M_D21_OL1_7_S293_L001","OL1.7","Microbial Water","20","D","H","OL","Otu0158",0,6829
"6830",36711,"M_D21_OL1_8_S294_L001","OL1.8","Microbial Water","20","D","H","OL","Otu0158",0,6830
"6831",25148,"M_D21_OL2_1_S295_L001","OL2.1","Microbial Water","20","N","C","OL","Otu0158",0,6831
"6832",43018,"M_D21_OL2_2_S296_L001","OL2.2","Microbial Water","20","N","C","OL","Otu0158",0,6832
"6833",26488,"M_D21_OL2_3_S297_L001","OL2.3","Microbial Water","20","D","C","OL","Otu0158",0,6833
"6834",24313,"M_D21_OL2_4_S298_L001","OL2.4","Microbial Water","20","D","C","OL","Otu0158",0,6834
"6835",36637,"M_D21_OL2_5_S299_L001","OL2.5","Microbial Water","20","N","H","OL","Otu0158",0,6835
"6836",31328,"M_D21_OL2_6_S300_L001","OL2.6","Microbial Water","20","N","H","OL","Otu0158",0,6836
"6837",28482,"M_D21_OL2_7_S301_L001","OL2.7","Microbial Water","20","D","H","OL","Otu0158",0,6837
"6838",14552,"M_D21_OL2_8_S302_L001","OL2.8","Microbial Water","20","D","H","OL","Otu0158",0,6838
"6839",17314,"M_D21_OL3_1_S303_L001","OL3.1","Microbial Water","20","N","C","OL","Otu0158",0,6839
"6840",25450,"M_D21_OL3_2_S304_L001","OL3.2","Microbial Water","20","N","C","OL","Otu0158",0,6840
"6841",25244,"M_D21_OL3_3_S305_L001","OL3.3","Microbial Water","20","D","C","OL","Otu0158",0,6841
"6842",31469,"M_D21_OL3_4_S306_L001","OL3.4","Microbial Water","20","D","C","OL","Otu0158",0,6842
"6843",32709,"M_D21_OL3_5_S307_L001","OL3.5","Microbial Water","20","N","H","OL","Otu0158",0,6843
"6844",24302,"M_D21_OL3_6_S465_L001","OL3.6","Microbial Water","20","N","H","OL","Otu0158",0,6844
"6845",20279,"M_D21_OL3_7_S308_L001","OL3.7","Microbial Water","20","D","H","OL","Otu0158",0,6845
"6846",21443,"M_D21_OL3_8_S309_L001","OL3.8","Microbial Water","20","D","H","OL","Otu0158",0,6846
"6847",11702,"M_D21_SG1_1_S310_L001","SG1.1","Microbial Water","20","N","C","SG","Otu0158",0,6847
"6848",13527,"M_D21_SG1_2_S311_L001","SG1.2","Microbial Water","20","N","C","SG","Otu0158",0,6848
"6849",22784,"M_D21_SG1_3_S312_L001","SG1.3","Microbial Water","20","D","C","SG","Otu0158",0,6849
"6850",12721,"M_D21_SG1_4_S313_L001","SG1.4","Microbial Water","20","D","C","SG","Otu0158",0,6850
"6851",12970,"M_D21_SG1_5_S314_L001","SG1.5","Microbial Water","20","N","H","SG","Otu0158",0,6851
"6852",13596,"M_D21_SG1_6_S315_L001","SG1.6","Microbial Water","20","N","H","SG","Otu0158",0,6852
"6853",15158,"M_D21_SG1_7_S316_L001","SG1.7","Microbial Water","20","D","H","SG","Otu0158",0,6853
"6854",12534,"M_D21_SG1_8_S317_L001","SG1.8","Microbial Water","20","D","H","SG","Otu0158",0,6854
"6855",12927,"M_D21_SG2_1_S318_L001","SG2.1","Microbial Water","20","N","C","SG","Otu0158",0,6855
"6856",17801,"M_D21_SG2_2_S319_L001","SG2.2","Microbial Water","20","N","C","SG","Otu0158",0,6856
"6857",20352,"M_D21_SG2_3_S320_L001","SG2.3","Microbial Water","20","D","C","SG","Otu0158",0,6857
"6858",20754,"M_D21_SG2_4_S321_L001","SG2.4","Microbial Water","20","D","C","SG","Otu0158",0,6858
"6859",12617,"M_D21_SG2_5_S322_L001","SG2.5","Microbial Water","20","N","H","SG","Otu0158",0,6859
"6860",14182,"M_D21_SG2_6_S323_L001","SG2.6","Microbial Water","20","N","H","SG","Otu0158",0,6860
"6861",17356,"M_D21_SG2_7_S324_L001","SG2.7","Microbial Water","20","D","H","SG","Otu0158",0,6861
"6862",16755,"M_D21_SG2_8_S325_L001","SG2.8","Microbial Water","20","D","H","SG","Otu0158",0,6862
"6863",19402,"M_D21_SG3_1_S326_L001","SG3.1","Microbial Water","20","N","C","SG","Otu0158",0,6863
"6864",15357,"M_D21_SG3_2_S327_L001","SG3.2","Microbial Water","20","N","C","SG","Otu0158",0,6864
"6865",11413,"M_D21_SG3_3_S328_L001","SG3.3","Microbial Water","20","D","C","SG","Otu0158",0,6865
"6866",18353,"M_D21_SG3_4_S329_L001","SG3.4","Microbial Water","20","D","C","SG","Otu0158",0,6866
"6867",25997,"M_D21_SG3_5_S330_L001","SG3.5","Microbial Water","20","N","H","SG","Otu0158",0,6867
"6868",25412,"M_D21_SG3_6_S331_L001","SG3.6","Microbial Water","20","N","H","SG","Otu0158",0,6868
"6869",17369,"M_D21_SG3_7_S332_L001","SG3.7","Microbial Water","20","D","H","SG","Otu0158",0,6869
"6870",17703,"M_D21_SG3_8_S333_L001","SG3.8","Microbial Water","20","D","H","SG","Otu0158",0,6870
"6871",14924,"M_D21_SW1_1_S334_L001","SW1.1","Microbial Water","20","N","C","SW","Otu0158",14,6871
"6872",11755,"M_D21_SW1_2_S335_L001","SW1.2","Microbial Water","20","N","C","SW","Otu0158",0,6872
"6873",15956,"M_D21_SW1_3_S336_L001","SW1.3","Microbial Water","20","D","C","SW","Otu0158",0,6873
"6874",18681,"M_D21_SW1_4_S337_L001","SW1.4","Microbial Water","20","D","C","SW","Otu0158",0,6874
"6875",20837,"M_D21_SW1_6_S339_L001","SW1.6","Microbial Water","20","N","H","SW","Otu0158",0,6875
"6876",26421,"M_D21_SW1_7_S340_L001","SW1.7","Microbial Water","20","D","H","SW","Otu0158",31,6876
"6877",17578,"M_D21_SW1_8_S341_L001","SW1.8","Microbial Water","20","D","H","SW","Otu0158",17,6877
"6878",19344,"M_D21_SW2_1_S342_L001","SW2.1","Microbial Water","20","N","C","SW","Otu0158",0,6878
"6879",23041,"M_D21_SW2_2_S343_L001","SW2.2","Microbial Water","20","N","C","SW","Otu0158",0,6879
"6880",20588,"M_D21_SW2_3_S344_L001","SW2.3","Microbial Water","20","D","C","SW","Otu0158",0,6880
"6881",17025,"M_D21_SW2_4_S345_L001","SW2.4","Microbial Water","20","D","C","SW","Otu0158",0,6881
"6882",16193,"M_D21_SW2_5_S346_L001","SW2.5","Microbial Water","20","N","H","SW","Otu0158",0,6882
"6883",19314,"M_D21_SW2_6_S347_L001","SW2.6","Microbial Water","20","N","H","SW","Otu0158",0,6883
"6884",15989,"M_D21_SW2_7_S348_L001","SW2.7","Microbial Water","20","D","H","SW","Otu0158",23,6884
"6885",18660,"M_D21_SW2_8_S349_L001","SW2.8","Microbial Water","20","D","H","SW","Otu0158",26,6885
"6886",11652,"M_D21_SW3_1_S350_L001","SW3.1","Microbial Water","20","N","C","SW","Otu0158",0,6886
"6887",24338,"M_D21_SW3_2_S351_L001","SW3.2","Microbial Water","20","N","C","SW","Otu0158",23,6887
"6888",56793,"M_D21_SW3_3_S352_L001","SW3.3","Microbial Water","20","D","C","SW","Otu0158",31,6888
"6889",22278,"M_D21_SW3_4_S353_L001","SW3.4","Microbial Water","20","D","C","SW","Otu0158",0,6889
"6890",29791,"M_D21_SW3_5_S354_L001","SW3.5","Microbial Water","20","N","H","SW","Otu0158",32,6890
"6891",21398,"M_D21_SW3_6_S355_L001","SW3.6","Microbial Water","20","N","H","SW","Otu0158",25,6891
"6892",16982,"M_D21_SW3_7_S356_L001","SW3.7","Microbial Water","20","D","H","SW","Otu0158",38,6892
"6893",13400,"M_D21_SW3_8_S357_L001","SW3.8","Microbial Water","20","D","H","SW","Otu0158",0,6893
"6894",17327,"M_D5_OL1_1_S358_L001","OL1.1","Microbial Water","4","N","C","OL","Otu0158",0,6894
"6895",12122,"M_D5_OL1_2_S359_L001","OL1.2","Microbial Water","4","N","C","OL","Otu0158",0,6895
"6896",17143,"M_D5_OL1_3_S360_L001","OL1.3","Microbial Water","4","D","C","OL","Otu0158",0,6896
"6897",16614,"M_D5_OL1_4_S361_L001","OL1.4","Microbial Water","4","D","C","OL","Otu0158",0,6897
"6898",21221,"M_D5_OL1_5_S362_L001","OL1.5","Microbial Water","4","N","H","OL","Otu0158",0,6898
"6899",26922,"M_D5_OL1_6_S363_L001","OL1.6","Microbial Water","4","N","H","OL","Otu0158",0,6899
"6900",29553,"M_D5_OL1_7_S364_L001","OL1.7","Microbial Water","4","D","H","OL","Otu0158",0,6900
"6901",25927,"M_D5_OL1_8_S365_L001","OL1.8","Microbial Water","4","D","H","OL","Otu0158",0,6901
"6902",29777,"M_D5_OL2_1_S366_L001","OL2.1","Microbial Water","4","N","C","OL","Otu0158",0,6902
"6903",31209,"M_D5_OL2_2_S367_L001","OL2.2","Microbial Water","4","N","C","OL","Otu0158",0,6903
"6904",29723,"M_D5_OL2_3_S368_L001","OL2.3","Microbial Water","4","D","C","OL","Otu0158",0,6904
"6905",16381,"M_D5_OL2_4_S369_L001","OL2.4","Microbial Water","4","D","C","OL","Otu0158",0,6905
"6906",15411,"M_D5_OL2_5_S370_L001","OL2.5","Microbial Water","4","N","H","OL","Otu0158",0,6906
"6907",14493,"M_D5_OL2_6_S371_L001","OL2.6","Microbial Water","4","N","H","OL","Otu0158",0,6907
"6908",17917,"M_D5_OL2_7_S372_L001","OL2.7","Microbial Water","4","D","H","OL","Otu0158",0,6908
"6909",16880,"M_D5_OL2_8_S373_L001","OL2.8","Microbial Water","4","D","H","OL","Otu0158",0,6909
"6910",21182,"M_D5_OL3_1_S374_L001","OL3.1","Microbial Water","4","N","C","OL","Otu0158",0,6910
"6911",18826,"M_D5_OL3_2_S375_L001","OL3.2","Microbial Water","4","N","C","OL","Otu0158",0,6911
"6912",36226,"M_D5_OL3_3_S376_L001","OL3.3","Microbial Water","4","D","C","OL","Otu0158",0,6912
"6913",32033,"M_D5_OL3_4_S377_L001","OL3.4","Microbial Water","4","D","C","OL","Otu0158",0,6913
"6914",31235,"M_D5_OL3_5_S378_L001","OL3.5","Microbial Water","4","N","H","OL","Otu0158",0,6914
"6915",62069,"M_D5_OL3_6_S468_L001","OL3.6","Microbial Water","4","N","H","OL","Otu0158",0,6915
"6916",66176,"M_D5_OL3_7_S380_L001","OL3.7","Microbial Water","4","D","H","OL","Otu0158",0,6916
"6917",63408,"M_D5_OL3_8_S381_L001","OL3.8","Microbial Water","4","D","H","OL","Otu0158",0,6917
"6918",63949,"M_D5_SG1_1_S382_L001","SG1.1","Microbial Water","4","N","C","SG","Otu0158",0,6918
"6919",47874,"M_D5_SG1_2_S383_L001","SG1.2","Microbial Water","4","N","C","SG","Otu0158",0,6919
"6920",47316,"M_D5_SG1_3_S384_L001","SG1.3","Microbial Water","4","D","C","SG","Otu0158",0,6920
"6921",20040,"M_D5_SG1_4_S385_L001","SG1.4","Microbial Water","4","D","C","SG","Otu0158",0,6921
"6922",22810,"M_D5_SG1_5_S386_L001","SG1.5","Microbial Water","4","N","H","SG","Otu0158",0,6922
"6923",17252,"M_D5_SG1_7_S388_L001","SG1.7","Microbial Water","4","D","H","SG","Otu0158",0,6923
"6924",9237,"M_D5_SG1_8_S389_L001","SG1.8","Microbial Water","4","D","H","SG","Otu0158",0,6924
"6925",33694,"M_D5_SG2_1_S390_L001","SG2.1","Microbial Water","4","N","C","SG","Otu0158",0,6925
"6926",17077,"M_D5_SG2_2_S391_L001","SG2.2","Microbial Water","4","N","C","SG","Otu0158",0,6926
"6927",43499,"M_D5_SG2_3_S392_L001","SG2.3","Microbial Water","4","D","C","SG","Otu0158",0,6927
"6928",11257,"M_D5_SG2_5_S394_L001","SG2.5","Microbial Water","4","N","H","SG","Otu0158",0,6928
"6929",36265,"M_D5_SG2_6_S395_L001","SG2.6","Microbial Water","4","N","H","SG","Otu0158",0,6929
"6930",35254,"M_D5_SG2_7_S396_L001","SG2.7","Microbial Water","4","D","H","SG","Otu0158",0,6930
"6931",29466,"M_D5_SG2_8_S397_L001","SG2.8","Microbial Water","4","D","H","SG","Otu0158",0,6931
"6932",29098,"M_D5_SG3_1_S398_L001","SG3.1","Microbial Water","4","N","C","SG","Otu0158",0,6932
"6933",34789,"M_D5_SG3_2_S399_L001","SG3.2","Microbial Water","4","N","C","SG","Otu0158",0,6933
"6934",34186,"M_D5_SG3_3_S400_L001","SG3.3","Microbial Water","4","D","C","SG","Otu0158",0,6934
"6935",22398,"M_D5_SG3_4_S401_L001","SG3.4","Microbial Water","4","D","C","SG","Otu0158",0,6935
"6936",36986,"M_D5_SG3_5_S402_L001","SG3.5","Microbial Water","4","N","H","SG","Otu0158",0,6936
"6937",34281,"M_D5_SG3_6_S403_L001","SG3.6","Microbial Water","4","N","H","SG","Otu0158",0,6937
"6938",29752,"M_D5_SG3_7_S404_L001","SG3.7","Microbial Water","4","D","H","SG","Otu0158",0,6938
"6939",16084,"M_D5_SG3_8_S405_L001","SG3.8","Microbial Water","4","D","H","SG","Otu0158",0,6939
"6940",52361,"M_D5_SW1_1_S406_L001","SW1.1","Microbial Water","4","N","C","SW","Otu0158",0,6940
"6941",55623,"M_D5_SW1_2_S407_L001","SW1.2","Microbial Water","4","N","C","SW","Otu0158",0,6941
"6942",51254,"M_D5_SW1_3_S408_L001","SW1.3","Microbial Water","4","D","C","SW","Otu0158",0,6942
"6943",42549,"M_D5_SW1_4_S409_L001","SW1.4","Microbial Water","4","D","C","SW","Otu0158",13,6943
"6944",44768,"M_D5_SW1_5_S410_L001","SW1.5","Microbial Water","4","N","H","SW","Otu0158",0,6944
"6945",42813,"M_D5_SW1_6_S411_L001","SW1.6","Microbial Water","4","N","H","SW","Otu0158",0,6945
"6946",44578,"M_D5_SW1_7_S412_L001","SW1.7","Microbial Water","4","D","H","SW","Otu0158",0,6946
"6947",36076,"M_D5_SW1_8_S413_L001","SW1.8","Microbial Water","4","D","H","SW","Otu0158",0,6947
"6948",64191,"M_D5_SW2_1_S414_L001","SW2.1","Microbial Water","4","N","C","SW","Otu0158",0,6948
"6949",49930,"M_D5_SW2_2_S415_L001","SW2.2","Microbial Water","4","N","C","SW","Otu0158",0,6949
"6950",68028,"M_D5_SW2_3_S416_L001","SW2.3","Microbial Water","4","D","C","SW","Otu0158",22,6950
"6951",56080,"M_D5_SW2_4_S417_L001","SW2.4","Microbial Water","4","D","C","SW","Otu0158",0,6951
"6952",49549,"M_D5_SW2_5_S418_L001","SW2.5","Microbial Water","4","N","H","SW","Otu0158",0,6952
"6953",53283,"M_D5_SW2_6_S419_L001","SW2.6","Microbial Water","4","N","H","SW","Otu0158",0,6953
"6954",56698,"M_D5_SW2_7_S420_L001","SW2.7","Microbial Water","4","D","H","SW","Otu0158",0,6954
"6955",44364,"M_D5_SW2_8_S421_L001","SW2.8","Microbial Water","4","D","H","SW","Otu0158",0,6955
"6956",44526,"M_D5_SW3_1_S422_L001","SW3.1","Microbial Water","4","N","C","SW","Otu0158",0,6956
"6957",47849,"M_D5_SW3_2_S423_L001","SW3.2","Microbial Water","4","N","C","SW","Otu0158",0,6957
"6958",45819,"M_D5_SW3_3_S424_L001","SW3.3","Microbial Water","4","D","C","SW","Otu0158",0,6958
"6959",37500,"M_D5_SW3_4_S425_L001","SW3.4","Microbial Water","4","D","C","SW","Otu0158",0,6959
"6960",33123,"M_D5_SW3_5_S426_L001","SW3.5","Microbial Water","4","N","H","SW","Otu0158",0,6960
"6961",37989,"M_D5_SW3_6_S427_L001","SW3.6","Microbial Water","4","N","H","SW","Otu0158",0,6961
"6962",44036,"M_D5_SW3_7_S428_L001","SW3.7","Microbial Water","4","D","H","SW","Otu0158",0,6962
"6963",43600,"M_D5_SW3_8_S429_L001","SW3.8","Microbial Water","4","D","H","SW","Otu0158",0,6963
"6964",25797,"M_D13_OL1_1_S216_L001","OL1.1","Microbial Water","12","N","C","OL","Otu0162",0,6964
"6965",34134,"M_D13_OL1_2_S217_L001","OL1.2","Microbial Water","12","N","C","OL","Otu0162",0,6965
"6966",15861,"M_D13_OL1_3_S218_L001","OL1.3","Microbial Water","12","D","C","OL","Otu0162",0,6966
"6967",49290,"M_D13_OL1_4_S219_L001","OL1.4","Microbial Water","12","D","C","OL","Otu0162",0,6967
"6968",44524,"M_D13_OL1_6_S221_L001","OL1.6","Microbial Water","12","N","H","OL","Otu0162",0,6968
"6969",32244,"M_D13_OL1_7_S222_L001","OL1.7","Microbial Water","12","D","H","OL","Otu0162",0,6969
"6970",32456,"M_D13_OL1_8_S223_L001","OL1.8","Microbial Water","12","D","H","OL","Otu0162",0,6970
